Área;Año;Grupo de edad;Sexo;Casos
Barrios Unidos;2017;45 a 49;Mujer;0
Barrios Unidos;2017;50 a 54;Mujer;0
Barrios Unidos;2017;55 a 59;Mujer;0
Barrios Unidos;2017;60 a 64;Mujer;0
Barrios Unidos;2017;65 a 69;Mujer;0
Barrios Unidos;2017;70 a 74;Mujer;0
Barrios Unidos;2017;75 a 79;Mujer;0
Barrios Unidos;2017;80 y más;Mujer;0
Barrios Unidos;2017;Todos los grupos;Mujer;3
Los Mártires;2017;05 a 09;Hombre;0
Los Mártires;2017;10 a 14;Hombre;0
Los Mártires;2017;15 a 17;Hombre;0
Los Mártires;2017;18 a 19;Hombre;2
Los Mártires;2017;20 a 24;Hombre;2
Los Mártires;2017;25 a 29;Hombre;0
Los Mártires;2017;30 a 34;Hombre;0
Los Mártires;2017;35 a 39;Hombre;2
Los Mártires;2017;40 a 44;Hombre;1
Los Mártires;2017;45 a 49;Hombre;1
Los Mártires;2017;50 a 54;Hombre;1
Los Mártires;2017;55 a 59;Hombre;1
Los Mártires;2017;60 a 64;Hombre;0
Los Mártires;2017;65 a 69;Hombre;0
Los Mártires;2017;70 a 74;Hombre;0
Los Mártires;2017;75 a 79;Hombre;0
Los Mártires;2017;80 y más;Hombre;0
Los Mártires;2017;Todos los grupos;Hombre;10
Los Mártires;2017;05 a 09;Mujer;0
Los Mártires;2017;10 a 14;Mujer;0
Los Mártires;2017;15 a 17;Mujer;0
Los Mártires;2017;18 a 19;Mujer;0
Los Mártires;2017;20 a 24;Mujer;0
Los Mártires;2017;25 a 29;Mujer;0
Los Mártires;2017;30 a 34;Mujer;1
Los Mártires;2017;35 a 39;Mujer;0
Los Mártires;2017;40 a 44;Mujer;0
Los Mártires;2017;45 a 49;Mujer;0
Los Mártires;2017;50 a 54;Mujer;0
Los Mártires;2017;55 a 59;Mujer;0
Los Mártires;2017;60 a 64;Mujer;0
Los Mártires;2017;65 a 69;Mujer;0
Los Mártires;2017;70 a 74;Mujer;0
Los Mártires;2017;75 a 79;Mujer;0
Los Mártires;2017;80 y más;Mujer;0
Los Mártires;2017;Todos los grupos;Mujer;1
Antonio Nariño;2017;05 a 09;Hombre;0
Antonio Nariño;2017;10 a 14;Hombre;1
Antonio Nariño;2017;15 a 17;Hombre;0
Antonio Nariño;2017;18 a 19;Hombre;0
Antonio Nariño;2017;20 a 24;Hombre;0
Antonio Nariño;2017;25 a 29;Hombre;0
Antonio Nariño;2017;30 a 34;Hombre;0
Antonio Nariño;2017;35 a 39;Hombre;0
Antonio Nariño;2017;40 a 44;Hombre;0
Antonio Nariño;2017;45 a 49;Hombre;0
Antonio Nariño;2017;50 a 54;Hombre;0
Antonio Nariño;2017;55 a 59;Hombre;0
Antonio Nariño;2017;60 a 64;Hombre;0
Antonio Nariño;2017;65 a 69;Hombre;0
Antonio Nariño;2017;70 a 74;Hombre;0
Antonio Nariño;2017;75 a 79;Hombre;0
Antonio Nariño;2017;80 y más;Hombre;1
Antonio Nariño;2017;Todos los grupos;Hombre;2
Antonio Nariño;2017;05 a 09;Mujer;0
Antonio Nariño;2017;10 a 14;Mujer;0
Antonio Nariño;2017;15 a 17;Mujer;0
Antonio Nariño;2017;18 a 19;Mujer;0
Antonio Nariño;2017;20 a 24;Mujer;0
Antonio Nariño;2017;25 a 29;Mujer;1
Antonio Nariño;2017;30 a 34;Mujer;0
Antonio Nariño;2017;35 a 39;Mujer;0
Antonio Nariño;2017;40 a 44;Mujer;0
Antonio Nariño;2017;45 a 49;Mujer;0
Antonio Nariño;2017;50 a 54;Mujer;1
Antonio Nariño;2017;55 a 59;Mujer;0
Antonio Nariño;2017;60 a 64;Mujer;0
Antonio Nariño;2017;65 a 69;Mujer;0
Antonio Nariño;2017;70 a 74;Mujer;0
Antonio Nariño;2017;75 a 79;Mujer;0
Antonio Nariño;2017;80 y más;Mujer;0
Antonio Nariño;2017;Todos los grupos;Mujer;2
Puente Aranda;2017;05 a 09;Hombre;0
Puente Aranda;2017;10 a 14;Hombre;1
Puente Aranda;2017;15 a 17;Hombre;0
Puente Aranda;2017;18 a 19;Hombre;0
Puente Aranda;2017;20 a 24;Hombre;3
Puente Aranda;2017;25 a 29;Hombre;0
Puente Aranda;2017;30 a 34;Hombre;2
Puente Aranda;2017;35 a 39;Hombre;0
Puente Aranda;2017;40 a 44;Hombre;1
Puente Aranda;2017;45 a 49;Hombre;1
Puente Aranda;2017;50 a 54;Hombre;3
Puente Aranda;2017;55 a 59;Hombre;0
Puente Aranda;2017;60 a 64;Hombre;0
Puente Aranda;2017;65 a 69;Hombre;1
Puente Aranda;2017;70 a 74;Hombre;0
Puente Aranda;2017;75 a 79;Hombre;0
Puente Aranda;2017;80 y más;Hombre;0
Puente Aranda;2017;Todos los grupos;Hombre;12
Puente Aranda;2017;05 a 09;Mujer;0
Puente Aranda;2017;10 a 14;Mujer;0
Puente Aranda;2017;15 a 17;Mujer;0
Puente Aranda;2017;18 a 19;Mujer;0
Puente Aranda;2017;20 a 24;Mujer;0
Puente Aranda;2017;25 a 29;Mujer;1
Puente Aranda;2017;30 a 34;Mujer;0
Puente Aranda;2017;35 a 39;Mujer;0
Puente Aranda;2017;40 a 44;Mujer;0
Puente Aranda;2017;45 a 49;Mujer;1
Puente Aranda;2017;50 a 54;Mujer;0
Puente Aranda;2017;55 a 59;Mujer;0
Puente Aranda;2017;60 a 64;Mujer;0
Puente Aranda;2017;65 a 69;Mujer;0
Puente Aranda;2017;70 a 74;Mujer;0
Puente Aranda;2017;75 a 79;Mujer;0
Puente Aranda;2017;80 y más;Mujer;0
Puente Aranda;2017;Todos los grupos;Mujer;2
La Candelaria;2017;05 a 09;Hombre;0
La Candelaria;2017;10 a 14;Hombre;0
La Candelaria;2017;15 a 17;Hombre;0
La Candelaria;2017;18 a 19;Hombre;0
La Candelaria;2017;20 a 24;Hombre;1
La Candelaria;2017;25 a 29;Hombre;0
La Candelaria;2017;30 a 34;Hombre;0
La Candelaria;2017;35 a 39;Hombre;0
La Candelaria;2017;40 a 44;Hombre;0
La Candelaria;2017;45 a 49;Hombre;0
La Candelaria;2017;50 a 54;Hombre;0
La Candelaria;2017;55 a 59;Hombre;0
La Candelaria;2017;60 a 64;Hombre;0
La Candelaria;2017;65 a 69;Hombre;0
La Candelaria;2017;70 a 74;Hombre;0
La Candelaria;2017;75 a 79;Hombre;0
La Candelaria;2017;80 y más;Hombre;1
La Candelaria;2017;Todos los grupos;Hombre;2
La Candelaria;2017;05 a 09;Mujer;0
La Candelaria;2017;10 a 14;Mujer;0
La Candelaria;2017;15 a 17;Mujer;0
La Candelaria;2017;18 a 19;Mujer;0
La Candelaria;2017;20 a 24;Mujer;0
La Candelaria;2017;25 a 29;Mujer;0
La Candelaria;2017;30 a 34;Mujer;0
La Candelaria;2017;35 a 39;Mujer;0
La Candelaria;2017;40 a 44;Mujer;0
La Candelaria;2017;45 a 49;Mujer;0
La Candelaria;2017;50 a 54;Mujer;0
La Candelaria;2017;55 a 59;Mujer;0
La Candelaria;2017;60 a 64;Mujer;0
La Candelaria;2017;65 a 69;Mujer;0
La Candelaria;2017;70 a 74;Mujer;0
La Candelaria;2017;75 a 79;Mujer;0
La Candelaria;2017;80 y más;Mujer;0
La Candelaria;2017;Todos los grupos;Mujer;0
Rafael Uribe Uribe;2017;05 a 09;Hombre;1
Rafael Uribe Uribe;2017;10 a 14;Hombre;0
Rafael Uribe Uribe;2017;15 a 17;Hombre;0
Rafael Uribe Uribe;2017;18 a 19;Hombre;1
Rafael Uribe Uribe;2017;20 a 24;Hombre;2
Rafael Uribe Uribe;2017;25 a 29;Hombre;0
Rafael Uribe Uribe;2017;30 a 34;Hombre;4
Rafael Uribe Uribe;2017;35 a 39;Hombre;1
Rafael Uribe Uribe;2017;40 a 44;Hombre;1
Rafael Uribe Uribe;2017;45 a 49;Hombre;0
Rafael Uribe Uribe;2017;50 a 54;Hombre;0
Rafael Uribe Uribe;2017;55 a 59;Hombre;3
Rafael Uribe Uribe;2017;60 a 64;Hombre;1
Rafael Uribe Uribe;2017;65 a 69;Hombre;1
Rafael Uribe Uribe;2017;70 a 74;Hombre;0
Rafael Uribe Uribe;2017;75 a 79;Hombre;1
Rafael Uribe Uribe;2017;80 y más;Hombre;1
Rafael Uribe Uribe;2017;Todos los grupos;Hombre;17
Rafael Uribe Uribe;2017;05 a 09;Mujer;0
Rafael Uribe Uribe;2017;10 a 14;Mujer;0
Rafael Uribe Uribe;2017;15 a 17;Mujer;0
Rafael Uribe Uribe;2017;18 a 19;Mujer;0
Rafael Uribe Uribe;2017;20 a 24;Mujer;0
Rafael Uribe Uribe;2017;25 a 29;Mujer;0
Rafael Uribe Uribe;2017;30 a 34;Mujer;0
Rafael Uribe Uribe;2017;35 a 39;Mujer;0
Rafael Uribe Uribe;2017;40 a 44;Mujer;0
Rafael Uribe Uribe;2017;45 a 49;Mujer;0
Rafael Uribe Uribe;2017;50 a 54;Mujer;0
Rafael Uribe Uribe;2017;55 a 59;Mujer;0
Rafael Uribe Uribe;2017;60 a 64;Mujer;0
Rafael Uribe Uribe;2017;65 a 69;Mujer;0
Rafael Uribe Uribe;2017;70 a 74;Mujer;0
Rafael Uribe Uribe;2017;75 a 79;Mujer;0
Rafael Uribe Uribe;2017;80 y más;Mujer;0
Rafael Uribe Uribe;2017;Todos los grupos;Mujer;0
Ciudad Bolívar;2017;05 a 09;Hombre;0
Ciudad Bolívar;2017;10 a 14;Hombre;1
Ciudad Bolívar;2017;15 a 17;Hombre;0
Ciudad Bolívar;2017;18 a 19;Hombre;3
Ciudad Bolívar;2017;20 a 24;Hombre;1
Ciudad Bolívar;2017;25 a 29;Hombre;5
Ciudad Bolívar;2017;30 a 34;Hombre;3
Ciudad Bolívar;2017;35 a 39;Hombre;1
Ciudad Bolívar;2017;40 a 44;Hombre;3
Ciudad Bolívar;2017;45 a 49;Hombre;2
Ciudad Bolívar;2017;50 a 54;Hombre;1
Ciudad Bolívar;2017;55 a 59;Hombre;1
Ciudad Bolívar;2017;60 a 64;Hombre;5
Ciudad Bolívar;2017;65 a 69;Hombre;0
Ciudad Bolívar;2017;70 a 74;Hombre;0
Ciudad Bolívar;2017;75 a 79;Hombre;0
Ciudad Bolívar;2017;80 y más;Hombre;0
Ciudad Bolívar;2017;Todos los grupos;Hombre;26
Ciudad Bolívar;2017;05 a 09;Mujer;0
Ciudad Bolívar;2017;10 a 14;Mujer;3
Ciudad Bolívar;2017;15 a 17;Mujer;2
Ciudad Bolívar;2017;18 a 19;Mujer;3
Ciudad Bolívar;2017;20 a 24;Mujer;1
Ciudad Bolívar;2017;25 a 29;Mujer;1
Ciudad Bolívar;2017;30 a 34;Mujer;1
Ciudad Bolívar;2017;35 a 39;Mujer;0
Ciudad Bolívar;2017;40 a 44;Mujer;0
Ciudad Bolívar;2017;45 a 49;Mujer;1
Ciudad Bolívar;2017;50 a 54;Mujer;0
Ciudad Bolívar;2017;55 a 59;Mujer;1
Ciudad Bolívar;2017;60 a 64;Mujer;0
Ciudad Bolívar;2017;65 a 69;Mujer;1
Ciudad Bolívar;2017;70 a 74;Mujer;0
Ciudad Bolívar;2017;75 a 79;Mujer;0
Ciudad Bolívar;2017;80 y más;Mujer;0
Ciudad Bolívar;2017;Todos los grupos;Mujer;14
Sumapaz;2017;05 a 09;Hombre;0
Sumapaz;2017;10 a 14;Hombre;0
Sumapaz;2017;15 a 17;Hombre;0
Sumapaz;2017;18 a 19;Hombre;0
Sumapaz;2017;20 a 24;Hombre;0
Sumapaz;2017;25 a 29;Hombre;0
Sumapaz;2017;30 a 34;Hombre;0
Sumapaz;2017;35 a 39;Hombre;0
Sumapaz;2017;40 a 44;Hombre;0
Sumapaz;2017;45 a 49;Hombre;0
Sumapaz;2017;50 a 54;Hombre;0
Sumapaz;2017;55 a 59;Hombre;0
Sumapaz;2017;60 a 64;Hombre;0
Sumapaz;2017;65 a 69;Hombre;0
Sumapaz;2017;70 a 74;Hombre;0
Sumapaz;2017;75 a 79;Hombre;0
Sumapaz;2017;80 y más;Hombre;0
Sumapaz;2017;Todos los grupos;Hombre;0
Sumapaz;2017;05 a 09;Mujer;0
Sumapaz;2017;10 a 14;Mujer;0
Sumapaz;2017;15 a 17;Mujer;0
Sumapaz;2017;18 a 19;Mujer;0
Sumapaz;2017;20 a 24;Mujer;0
Sumapaz;2017;25 a 29;Mujer;0
Sumapaz;2017;30 a 34;Mujer;0
Sumapaz;2017;35 a 39;Mujer;0
Sumapaz;2017;40 a 44;Mujer;0
Sumapaz;2017;45 a 49;Mujer;0
Sumapaz;2017;50 a 54;Mujer;0
Sumapaz;2017;55 a 59;Mujer;0
Sumapaz;2017;60 a 64;Mujer;0
Sumapaz;2017;65 a 69;Mujer;0
Sumapaz;2017;70 a 74;Mujer;0
Sumapaz;2017;75 a 79;Mujer;0
Sumapaz;2017;80 y más;Mujer;0
Sumapaz;2017;Todos los grupos;Mujer;0
Distrito;2017;05 a 09;Hombre;1
Distrito;2017;10 a 14;Hombre;11
Distrito;2017;15 a 17;Hombre;10
Distrito;2017;18 a 19;Hombre;17
Distrito;2017;20 a 24;Hombre;36
Distrito;2017;25 a 29;Hombre;24
Distrito;2017;30 a 34;Hombre;26
Distrito;2017;35 a 39;Hombre;26
Distrito;2017;40 a 44;Hombre;20
Distrito;2017;45 a 49;Hombre;14
Distrito;2017;50 a 54;Hombre;12
Distrito;2017;55 a 59;Hombre;18
Distrito;2017;60 a 64;Hombre;14
Distrito;2017;65 a 69;Hombre;4
Distrito;2017;70 a 74;Hombre;5
Distrito;2017;75 a 79;Hombre;5
Distrito;2017;80 y más;Hombre;11
Distrito;2017;Todos los grupos;Hombre;254
Distrito;2017;05 a 09;Mujer;0
Distrito;2017;10 a 14;Mujer;8
Distrito;2017;15 a 17;Mujer;8
Distrito;2017;18 a 19;Mujer;10
Distrito;2017;20 a 24;Mujer;13
Distrito;2017;25 a 29;Mujer;15
Distrito;2017;30 a 34;Mujer;9
Distrito;2017;35 a 39;Mujer;7
Distrito;2017;40 a 44;Mujer;0
Distrito;2017;45 a 49;Mujer;6
Distrito;2017;50 a 54;Mujer;6
Distrito;2017;55 a 59;Mujer;4
Distrito;2017;60 a 64;Mujer;1
Distrito;2017;65 a 69;Mujer;3
Distrito;2017;70 a 74;Mujer;0
Distrito;2017;75 a 79;Mujer;2
Distrito;2017;80 y más;Mujer;1
Distrito;2017;Todos los grupos;Mujer;93
Usaquén;2018;05 a 09;Hombre;
Usaquén;2018;10 a 14;Hombre;
Usaquén;2018;15 a 17;Hombre;
Usaquén;2018;18 a 19;Hombre;1
Usaquén;2018;20 a 24;Hombre;2
Usaquén;2018;25 a 29;Hombre;7
Usaquén;2018;30 a 34;Hombre;1
Usaquén;2018;35 a 39;Hombre;2
Usaquén;2018;40 a 44;Hombre;
Usaquén;2018;45 a 49;Hombre;3
Usaquén;2018;50 a 54;Hombre;1
Usaquén;2018;55 a 59;Hombre;1
Usaquén;2018;60 a 64;Hombre;
Usaquén;2018;65 a 69;Hombre;
Usaquén;2018;70 a 74;Hombre;2
Usaquén;2018;75 a 79;Hombre;2
Usaquén;2018;80 y más;Hombre;
Usaquén;2018;Todos los grupos;Hombre;22
Usaquén;2018;05 a 09;Mujer;
Usaquén;2018;10 a 14;Mujer;
Usaquén;2018;15 a 17;Mujer;
Usaquén;2018;18 a 19;Mujer;1
Usaquén;2018;20 a 24;Mujer;
Usaquén;2018;25 a 29;Mujer;2
Usaquén;2018;30 a 34;Mujer;
Usaquén;2018;35 a 39;Mujer;2
Usaquén;2018;40 a 44;Mujer;
Usaquén;2018;45 a 49;Mujer;1
Usaquén;2018;50 a 54;Mujer;
Usaquén;2018;55 a 59;Mujer;
Usaquén;2018;60 a 64;Mujer;
Usaquén;2018;65 a 69;Mujer;
Usaquén;2018;70 a 74;Mujer;
Usaquén;2018;75 a 79;Mujer;
Usaquén;2018;80 y más;Mujer;
Usaquén;2018;Todos los grupos;Mujer;6
Chapinero;2018;05 a 09;Hombre;
Chapinero;2018;10 a 14;Hombre;
Chapinero;2018;15 a 17;Hombre;
Chapinero;2018;18 a 19;Hombre;
Chapinero;2018;20 a 24;Hombre;2
Chapinero;2018;25 a 29;Hombre;7
Chapinero;2018;30 a 34;Hombre;1
Chapinero;2018;35 a 39;Hombre;1
Chapinero;2018;40 a 44;Hombre;
Chapinero;2018;45 a 49;Hombre;2
Chapinero;2018;50 a 54;Hombre;1
Chapinero;2018;55 a 59;Hombre;
Chapinero;2018;60 a 64;Hombre;1
Chapinero;2018;65 a 69;Hombre;
Chapinero;2018;70 a 74;Hombre;2
Chapinero;2018;75 a 79;Hombre;
Chapinero;2018;80 y más;Hombre;
Chapinero;2018;Todos los grupos;Hombre;17
Chapinero;2018;05 a 09;Mujer;
Chapinero;2018;10 a 14;Mujer;
Chapinero;2018;15 a 17;Mujer;1
Chapinero;2018;18 a 19;Mujer;
Chapinero;2018;20 a 24;Mujer;
Chapinero;2018;25 a 29;Mujer;2
Chapinero;2018;30 a 34;Mujer;
Chapinero;2018;35 a 39;Mujer;2
Chapinero;2018;40 a 44;Mujer;
Chapinero;2018;45 a 49;Mujer;
Chapinero;2018;50 a 54;Mujer;
Chapinero;2018;55 a 59;Mujer;
Chapinero;2018;60 a 64;Mujer;
Chapinero;2018;65 a 69;Mujer;
Chapinero;2018;70 a 74;Mujer;
Chapinero;2018;75 a 79;Mujer;
Chapinero;2018;80 y más;Mujer;
Chapinero;2018;Todos los grupos;Mujer;5
Santa Fe;2018;05 a 09;Hombre;
Santa Fe;2018;10 a 14;Hombre;
Santa Fe;2018;15 a 17;Hombre;1
Santa Fe;2018;18 a 19;Hombre;
Santa Fe;2018;20 a 24;Hombre;
Santa Fe;2018;25 a 29;Hombre;2
Santa Fe;2018;30 a 34;Hombre;1
Santa Fe;2018;35 a 39;Hombre;1
Santa Fe;2018;40 a 44;Hombre;
Santa Fe;2018;45 a 49;Hombre;2
Santa Fe;2018;50 a 54;Hombre;1
Santa Fe;2018;55 a 59;Hombre;
Santa Fe;2018;60 a 64;Hombre;1
Santa Fe;2018;65 a 69;Hombre;
Santa Fe;2018;70 a 74;Hombre;
Santa Fe;2018;75 a 79;Hombre;
Santa Fe;2018;80 y más;Hombre;
Santa Fe;2018;Todos los grupos;Hombre;9
Santa Fe;2018;05 a 09;Mujer;
Santa Fe;2018;10 a 14;Mujer;
Santa Fe;2018;15 a 17;Mujer;
Santa Fe;2018;18 a 19;Mujer;
Santa Fe;2018;20 a 24;Mujer;1
Santa Fe;2018;25 a 29;Mujer;1
Santa Fe;2018;30 a 34;Mujer;
Santa Fe;2018;35 a 39;Mujer;
Santa Fe;2018;40 a 44;Mujer;
Santa Fe;2018;45 a 49;Mujer;1
Santa Fe;2018;50 a 54;Mujer;
Santa Fe;2018;55 a 59;Mujer;
Santa Fe;2018;60 a 64;Mujer;
Santa Fe;2018;65 a 69;Mujer;
Santa Fe;2018;70 a 74;Mujer;
Santa Fe;2018;75 a 79;Mujer;
Santa Fe;2018;80 y más;Mujer;
Santa Fe;2018;Todos los grupos;Mujer;3
San Cristóbal;2018;05 a 09;Hombre;
San Cristóbal;2018;10 a 14;Hombre;1
San Cristóbal;2018;15 a 17;Hombre;1
San Cristóbal;2018;18 a 19;Hombre;1
San Cristóbal;2018;20 a 24;Hombre;5
San Cristóbal;2018;25 a 29;Hombre;3
San Cristóbal;2018;30 a 34;Hombre;2
San Cristóbal;2018;35 a 39;Hombre;
San Cristóbal;2018;40 a 44;Hombre;1
San Cristóbal;2018;45 a 49;Hombre;2
San Cristóbal;2018;50 a 54;Hombre;1
San Cristóbal;2018;55 a 59;Hombre;
San Cristóbal;2018;60 a 64;Hombre;1
San Cristóbal;2018;65 a 69;Hombre;1
San Cristóbal;2018;70 a 74;Hombre;
San Cristóbal;2018;75 a 79;Hombre;
San Cristóbal;2018;80 y más;Hombre;
San Cristóbal;2018;Todos los grupos;Hombre;19
San Cristóbal;2018;05 a 09;Mujer;
San Cristóbal;2018;10 a 14;Mujer;
San Cristóbal;2018;15 a 17;Mujer;
San Cristóbal;2018;18 a 19;Mujer;
San Cristóbal;2018;20 a 24;Mujer;
San Cristóbal;2018;25 a 29;Mujer;
San Cristóbal;2018;30 a 34;Mujer;
San Cristóbal;2018;35 a 39;Mujer;1
San Cristóbal;2018;40 a 44;Mujer;2
San Cristóbal;2018;45 a 49;Mujer;
San Cristóbal;2018;50 a 54;Mujer;
San Cristóbal;2018;55 a 59;Mujer;1
San Cristóbal;2018;60 a 64;Mujer;
San Cristóbal;2018;65 a 69;Mujer;
San Cristóbal;2018;70 a 74;Mujer;
San Cristóbal;2018;75 a 79;Mujer;
San Cristóbal;2018;80 y más;Mujer;
San Cristóbal;2018;Todos los grupos;Mujer;4
Usme;2018;05 a 09;Hombre;
Usme;2018;10 a 14;Hombre;
Usme;2018;15 a 17;Hombre;
Usme;2018;18 a 19;Hombre;
Usme;2018;20 a 24;Hombre;1
Usme;2018;25 a 29;Hombre;2
Usme;2018;30 a 34;Hombre;4
Usme;2018;35 a 39;Hombre;1
Usme;2018;40 a 44;Hombre;2
Usme;2018;45 a 49;Hombre;
Usme;2018;50 a 54;Hombre;1
Usme;2018;55 a 59;Hombre;
Usme;2018;60 a 64;Hombre;
Usme;2018;65 a 69;Hombre;
Usme;2018;70 a 74;Hombre;
Usme;2018;75 a 79;Hombre;
Usme;2018;80 y más;Hombre;
Usme;2018;Todos los grupos;Hombre;11
Usme;2018;05 a 09;Mujer;
Usme;2018;10 a 14;Mujer;1
Usme;2018;15 a 17;Mujer;
Usme;2018;18 a 19;Mujer;
Usme;2018;20 a 24;Mujer;2
Usme;2018;25 a 29;Mujer;
Usme;2018;30 a 34;Mujer;1
Usme;2018;35 a 39;Mujer;
Usme;2018;40 a 44;Mujer;
Usme;2018;45 a 49;Mujer;1
Usme;2018;50 a 54;Mujer;
Usme;2018;55 a 59;Mujer;
Usme;2018;60 a 64;Mujer;
Usme;2018;65 a 69;Mujer;1
Usme;2018;70 a 74;Mujer;
Usme;2018;75 a 79;Mujer;
Usme;2018;80 y más;Mujer;
Usme;2018;Todos los grupos;Mujer;6
Tunjuelito;2018;05 a 09;Hombre;
Tunjuelito;2018;10 a 14;Hombre;1
Tunjuelito;2018;15 a 17;Hombre;2
Tunjuelito;2018;18 a 19;Hombre;1
Tunjuelito;2018;20 a 24;Hombre;
Tunjuelito;2018;25 a 29;Hombre;1
Tunjuelito;2018;30 a 34;Hombre;
Tunjuelito;2018;35 a 39;Hombre;
Tunjuelito;2018;40 a 44;Hombre;
Tunjuelito;2018;45 a 49;Hombre;1
Tunjuelito;2018;50 a 54;Hombre;2
Tunjuelito;2018;55 a 59;Hombre;1
Tunjuelito;2018;60 a 64;Hombre;
Tunjuelito;2018;65 a 69;Hombre;
Tunjuelito;2018;70 a 74;Hombre;
Tunjuelito;2018;75 a 79;Hombre;1
Tunjuelito;2018;80 y más;Hombre;
Tunjuelito;2018;Todos los grupos;Hombre;10
Tunjuelito;2018;05 a 09;Mujer;
Tunjuelito;2018;10 a 14;Mujer;
Tunjuelito;2018;15 a 17;Mujer;
Tunjuelito;2018;18 a 19;Mujer;
Tunjuelito;2018;20 a 24;Mujer;
Tunjuelito;2018;25 a 29;Mujer;
Tunjuelito;2018;30 a 34;Mujer;
Tunjuelito;2018;35 a 39;Mujer;
Tunjuelito;2018;40 a 44;Mujer;
Tunjuelito;2018;45 a 49;Mujer;
Tunjuelito;2018;50 a 54;Mujer;
Tunjuelito;2018;55 a 59;Mujer;
Tunjuelito;2018;60 a 64;Mujer;
Tunjuelito;2018;65 a 69;Mujer;
Tunjuelito;2018;70 a 74;Mujer;
Tunjuelito;2018;75 a 79;Mujer;
Tunjuelito;2018;80 y más;Mujer;
Tunjuelito;2018;Todos los grupos;Mujer;
Bosa;2018;05 a 09;Hombre;
Bosa;2018;10 a 14;Hombre;1
Bosa;2018;15 a 17;Hombre;1
Bosa;2018;18 a 19;Hombre;
Bosa;2018;20 a 24;Hombre;5
Bosa;2018;25 a 29;Hombre;3
Bosa;2018;30 a 34;Hombre;3
Bosa;2018;35 a 39;Hombre;3
Bosa;2018;40 a 44;Hombre;2
Bosa;2018;45 a 49;Hombre;1
Bosa;2018;50 a 54;Hombre;1
Bosa;2018;55 a 59;Hombre;3
Bosa;2018;60 a 64;Hombre;2
Bosa;2018;65 a 69;Hombre;2
Bosa;2018;70 a 74;Hombre;
Bosa;2018;75 a 79;Hombre;
Bosa;2018;80 y más;Hombre;
Bosa;2018;Todos los grupos;Hombre;27
Bosa;2018;05 a 09;Mujer;
Bosa;2018;10 a 14;Mujer;1
Bosa;2018;15 a 17;Mujer;2
Bosa;2018;18 a 19;Mujer;1
Bosa;2018;20 a 24;Mujer;
Bosa;2018;25 a 29;Mujer;1
Bosa;2018;30 a 34;Mujer;
Bosa;2018;35 a 39;Mujer;
Bosa;2018;40 a 44;Mujer;
Bosa;2018;45 a 49;Mujer;
Bosa;2018;50 a 54;Mujer;
Bosa;2018;55 a 59;Mujer;
Bosa;2018;60 a 64;Mujer;
Bosa;2018;65 a 69;Mujer;
Bosa;2018;70 a 74;Mujer;
Bosa;2018;75 a 79;Mujer;
Bosa;2018;80 y más;Mujer;
Bosa;2018;Todos los grupos;Mujer;5
Kennedy;2018;05 a 09;Hombre;
Kennedy;2018;10 a 14;Hombre;
Kennedy;2018;15 a 17;Hombre;2
Kennedy;2018;18 a 19;Hombre;2
Kennedy;2018;20 a 24;Hombre;2
Kennedy;2018;25 a 29;Hombre;5
Kennedy;2018;30 a 34;Hombre;7
Kennedy;2018;35 a 39;Hombre;3
Kennedy;2018;40 a 44;Hombre;1
Kennedy;2018;45 a 49;Hombre;3
Kennedy;2018;50 a 54;Hombre;1
Kennedy;2018;55 a 59;Hombre;4
Kennedy;2018;60 a 64;Hombre;1
Kennedy;2018;65 a 69;Hombre;2
Kennedy;2018;70 a 74;Hombre;1
Kennedy;2018;75 a 79;Hombre;2
Kennedy;2018;80 y más;Hombre;2
Kennedy;2018;Todos los grupos;Hombre;38
Kennedy;2018;05 a 09;Mujer;
Kennedy;2018;10 a 14;Mujer;1
Kennedy;2018;15 a 17;Mujer;
Kennedy;2018;18 a 19;Mujer;1
Kennedy;2018;20 a 24;Mujer;1
Kennedy;2018;25 a 29;Mujer;2
Kennedy;2018;30 a 34;Mujer;1
Kennedy;2018;35 a 39;Mujer;
Kennedy;2018;40 a 44;Mujer;
Kennedy;2018;45 a 49;Mujer;
Kennedy;2018;50 a 54;Mujer;
Kennedy;2018;55 a 59;Mujer;4
Kennedy;2018;60 a 64;Mujer;2
Kennedy;2018;65 a 69;Mujer;
Kennedy;2018;70 a 74;Mujer;
Kennedy;2018;75 a 79;Mujer;
Kennedy;2018;80 y más;Mujer;
Kennedy;2018;Todos los grupos;Mujer;12
Fontibón;2018;05 a 09;Hombre;
Fontibón;2018;10 a 14;Hombre;
Fontibón;2018;15 a 17;Hombre;
Fontibón;2018;18 a 19;Hombre;1
Fontibón;2018;20 a 24;Hombre;4
Fontibón;2018;25 a 29;Hombre;1
Fontibón;2018;30 a 34;Hombre;1
Fontibón;2018;35 a 39;Hombre;3
Fontibón;2018;40 a 44;Hombre;1
Fontibón;2018;45 a 49;Hombre;
Fontibón;2018;50 a 54;Hombre;2
Fontibón;2018;55 a 59;Hombre;1
Fontibón;2018;60 a 64;Hombre;
Fontibón;2018;65 a 69;Hombre;
Fontibón;2018;70 a 74;Hombre;
Fontibón;2018;75 a 79;Hombre;
Fontibón;2018;80 y más;Hombre;
Fontibón;2018;Todos los grupos;Hombre;14
Fontibón;2018;05 a 09;Mujer;
Fontibón;2018;10 a 14;Mujer;
Fontibón;2018;15 a 17;Mujer;
