localidad;year;grupo_de_edad;sexo;casos;grupo_etario;poblacion;tasa_por_100000
engativa;2017;30 a 34;Mujer;0;Adulto;;
engativa;2017;35 a 39;Mujer;2;Adulto;;
engativa;2017;40 a 44;Mujer;0;Adulto;;
engativa;2017;45 a 49;Mujer;1;Adulto;;
engativa;2017;50 a 54;Mujer;1;Adulto;;
engativa;2017;55 a 59;Mujer;1;Adulto;;
engativa;2017;60 a 64;Mujer;0;Adulto Mayor;;
engativa;2017;65 a 69;Mujer;0;Adulto Mayor;;
engativa;2017;70 a 74;Mujer;0;Adulto Mayor;;
engativa;2017;75 a 79;Mujer;0;Adulto Mayor;;
engativa;2017;80 y más;Mujer;0;Adulto Mayor;;
engativa;2017;Todos los grupos;Mujer;9;;456270.0;1.9725162732592543
suba;2017;05 a 09;Hombre;0;Niño;;
suba;2017;10 a 14;Hombre;0;Niño;;
suba;2017;15 a 17;Hombre;1;Joven;;
suba;2017;18 a 19;Hombre;1;Joven;;
suba;2017;20 a 24;Hombre;6;Joven;;
suba;2017;25 a 29;Hombre;0;Adulto;;
suba;2017;30 a 34;Hombre;2;Adulto;;
suba;2017;35 a 39;Hombre;3;Adulto;;
suba;2017;40 a 44;Hombre;3;Adulto;;
suba;2017;45 a 49;Hombre;1;Adulto;;
suba;2017;50 a 54;Hombre;0;Adulto;;
suba;2017;55 a 59;Hombre;2;Adulto;;
suba;2017;60 a 64;Hombre;1;Adulto Mayor;;
suba;2017;65 a 69;Hombre;0;Adulto Mayor;;
suba;2017;70 a 74;Hombre;0;Adulto Mayor;;
suba;2017;75 a 79;Hombre;0;Adulto Mayor;;
suba;2017;80 y más;Hombre;3;Adulto Mayor;;
suba;2017;Todos los grupos;Hombre;23;;610983.0;3.7644255241144187
suba;2017;05 a 09;Mujer;0;Niño;;
suba;2017;10 a 14;Mujer;1;Niño;;
suba;2017;15 a 17;Mujer;0;Joven;;
suba;2017;18 a 19;Mujer;1;Joven;;
suba;2017;20 a 24;Mujer;2;Joven;;
suba;2017;25 a 29;Mujer;2;Adulto;;
suba;2017;30 a 34;Mujer;0;Adulto;;
suba;2017;35 a 39;Mujer;2;Adulto;;
suba;2017;40 a 44;Mujer;0;Adulto;;
suba;2017;45 a 49;Mujer;1;Adulto;;
suba;2017;50 a 54;Mujer;2;Adulto;;
suba;2017;55 a 59;Mujer;1;Adulto;;
suba;2017;60 a 64;Mujer;0;Adulto Mayor;;
suba;2017;65 a 69;Mujer;0;Adulto Mayor;;
suba;2017;70 a 74;Mujer;0;Adulto Mayor;;
suba;2017;75 a 79;Mujer;1;Adulto Mayor;;
suba;2017;80 y más;Mujer;0;Adulto Mayor;;
suba;2017;Todos los grupos;Mujer;13;;671995.0;1.9345382034092513
teusaquillo;2017;05 a 09;Hombre;0;Niño;;
teusaquillo;2017;10 a 14;Hombre;0;Niño;;
teusaquillo;2017;15 a 17;Hombre;0;Joven;;
teusaquillo;2017;18 a 19;Hombre;0;Joven;;
teusaquillo;2017;20 a 24;Hombre;0;Joven;;
teusaquillo;2017;25 a 29;Hombre;1;Adulto;;
teusaquillo;2017;30 a 34;Hombre;0;Adulto;;
teusaquillo;2017;35 a 39;Hombre;0;Adulto;;
teusaquillo;2017;40 a 44;Hombre;1;Adulto;;
teusaquillo;2017;45 a 49;Hombre;0;Adulto;;
teusaquillo;2017;50 a 54;Hombre;0;Adulto;;
teusaquillo;2017;55 a 59;Hombre;1;Adulto;;
teusaquillo;2017;60 a 64;Hombre;0;Adulto Mayor;;
teusaquillo;2017;65 a 69;Hombre;0;Adulto Mayor;;
teusaquillo;2017;70 a 74;Hombre;0;Adulto Mayor;;
teusaquillo;2017;75 a 79;Hombre;1;Adulto Mayor;;
teusaquillo;2017;80 y más;Hombre;1;Adulto Mayor;;
teusaquillo;2017;Todos los grupos;Hombre;5;;66663.0;7.500412522688748
teusaquillo;2017;05 a 09;Mujer;0;Niño;;
teusaquillo;2017;10 a 14;Mujer;0;Niño;;
teusaquillo;2017;15 a 17;Mujer;0;Joven;;
teusaquillo;2017;18 a 19;Mujer;0;Joven;;
teusaquillo;2017;20 a 24;Mujer;0;Joven;;
teusaquillo;2017;25 a 29;Mujer;0;Adulto;;
teusaquillo;2017;30 a 34;Mujer;0;Adulto;;
teusaquillo;2017;35 a 39;Mujer;1;Adulto;;
teusaquillo;2017;40 a 44;Mujer;0;Adulto;;
teusaquillo;2017;45 a 49;Mujer;0;Adulto;;
teusaquillo;2017;50 a 54;Mujer;1;Adulto;;
teusaquillo;2017;55 a 59;Mujer;0;Adulto;;
teusaquillo;2017;60 a 64;Mujer;1;Adulto Mayor;;
teusaquillo;2017;65 a 69;Mujer;1;Adulto Mayor;;
teusaquillo;2017;70 a 74;Mujer;0;Adulto Mayor;;
teusaquillo;2017;75 a 79;Mujer;0;Adulto Mayor;;
teusaquillo;2017;80 y más;Mujer;0;Adulto Mayor;;
teusaquillo;2017;Todos los grupos;Mujer;4;;73810.0;5.419319875355643
barrios unidos;2017;05 a 09;Hombre;0;Niño;;
barrios unidos;2017;10 a 14;Hombre;0;Niño;;
barrios unidos;2017;15 a 17;Hombre;0;Joven;;
barrios unidos;2017;18 a 19;Hombre;0;Joven;;
barrios unidos;2017;20 a 24;Hombre;0;Joven;;
barrios unidos;2017;25 a 29;Hombre;0;Adulto;;
barrios unidos;2017;30 a 34;Hombre;2;Adulto;;
barrios unidos;2017;35 a 39;Hombre;0;Adulto;;
barrios unidos;2017;40 a 44;Hombre;1;Adulto;;
barrios unidos;2017;45 a 49;Hombre;0;Adulto;;
barrios unidos;2017;50 a 54;Hombre;0;Adulto;;
barrios unidos;2017;55 a 59;Hombre;1;Adulto;;
barrios unidos;2017;60 a 64;Hombre;0;Adulto Mayor;;
barrios unidos;2017;65 a 69;Hombre;0;Adulto Mayor;;
barrios unidos;2017;70 a 74;Hombre;0;Adulto Mayor;;
barrios unidos;2017;75 a 79;Hombre;0;Adulto Mayor;;
barrios unidos;2017;80 y más;Hombre;0;Adulto Mayor;;
barrios unidos;2017;Todos los grupos;Hombre;4;;134370.0;2.976854952742428
barrios unidos;2017;05 a 09;Mujer;0;Niño;;
barrios unidos;2017;10 a 14;Mujer;0;Niño;;
barrios unidos;2017;15 a 17;Mujer;0;Joven;;
barrios unidos;2017;18 a 19;Mujer;1;Joven;;
barrios unidos;2017;20 a 24;Mujer;2;Joven;;
barrios unidos;2017;25 a 29;Mujer;0;Adulto;;
barrios unidos;2017;30 a 34;Mujer;0;Adulto;;
barrios unidos;2017;35 a 39;Mujer;0;Adulto;;
barrios unidos;2017;40 a 44;Mujer;0;Adulto;;
barrios unidos;2017;45 a 49;Mujer;0;Adulto;;
barrios unidos;2017;50 a 54;Mujer;0;Adulto;;
barrios unidos;2017;55 a 59;Mujer;0;Adulto;;
barrios unidos;2017;60 a 64;Mujer;0;Adulto Mayor;;
barrios unidos;2017;65 a 69;Mujer;0;Adulto Mayor;;
barrios unidos;2017;70 a 74;Mujer;0;Adulto Mayor;;
barrios unidos;2017;75 a 79;Mujer;0;Adulto Mayor;;
barrios unidos;2017;80 y más;Mujer;0;Adulto Mayor;;
barrios unidos;2017;Todos los grupos;Mujer;3;;132736.0;2.260125361620058
los martires;2017;05 a 09;Hombre;0;Niño;;
los martires;2017;10 a 14;Hombre;0;Niño;;
los martires;2017;15 a 17;Hombre;0;Joven;;
los martires;2017;18 a 19;Hombre;2;Joven;;
los martires;2017;20 a 24;Hombre;2;Joven;;
los martires;2017;25 a 29;Hombre;0;Adulto;;
los martires;2017;30 a 34;Hombre;0;Adulto;;
los martires;2017;35 a 39;Hombre;2;Adulto;;
los martires;2017;40 a 44;Hombre;1;Adulto;;
los martires;2017;45 a 49;Hombre;1;Adulto;;
los martires;2017;50 a 54;Hombre;1;Adulto;;
los martires;2017;55 a 59;Hombre;1;Adulto;;
los martires;2017;60 a 64;Hombre;0;Adulto Mayor;;
los martires;2017;65 a 69;Hombre;0;Adulto Mayor;;
los martires;2017;70 a 74;Hombre;0;Adulto Mayor;;
los martires;2017;75 a 79;Hombre;0;Adulto Mayor;;
los martires;2017;80 y más;Hombre;0;Adulto Mayor;;
los martires;2017;Todos los grupos;Hombre;10;;47476.0;21.06327407532227
los martires;2017;05 a 09;Mujer;0;Niño;;
los martires;2017;10 a 14;Mujer;0;Niño;;
los martires;2017;15 a 17;Mujer;0;Joven;;
los martires;2017;18 a 19;Mujer;0;Joven;;
los martires;2017;20 a 24;Mujer;0;Joven;;
los martires;2017;25 a 29;Mujer;0;Adulto;;
los martires;2017;30 a 34;Mujer;1;Adulto;;
los martires;2017;35 a 39;Mujer;0;Adulto;;
los martires;2017;40 a 44;Mujer;0;Adulto;;
los martires;2017;45 a 49;Mujer;0;Adulto;;
los martires;2017;50 a 54;Mujer;0;Adulto;;
los martires;2017;55 a 59;Mujer;0;Adulto;;
los martires;2017;60 a 64;Mujer;0;Adulto Mayor;;
los martires;2017;65 a 69;Mujer;0;Adulto Mayor;;
los martires;2017;70 a 74;Mujer;0;Adulto Mayor;;
los martires;2017;75 a 79;Mujer;0;Adulto Mayor;;
los martires;2017;80 y más;Mujer;0;Adulto Mayor;;
los martires;2017;Todos los grupos;Mujer;1;;46240.0;2.162629757785467
antonio narino;2017;05 a 09;Hombre;0;Niño;;
antonio narino;2017;10 a 14;Hombre;1;Niño;;
antonio narino;2017;15 a 17;Hombre;0;Joven;;
antonio narino;2017;18 a 19;Hombre;0;Joven;;
antonio narino;2017;20 a 24;Hombre;0;Joven;;
antonio narino;2017;25 a 29;Hombre;0;Adulto;;
antonio narino;2017;30 a 34;Hombre;0;Adulto;;
antonio narino;2017;35 a 39;Hombre;0;Adulto;;
antonio narino;2017;40 a 44;Hombre;0;Adulto;;
antonio narino;2017;45 a 49;Hombre;0;Adulto;;
antonio narino;2017;50 a 54;Hombre;0;Adulto;;
antonio narino;2017;55 a 59;Hombre;0;Adulto;;
antonio narino;2017;60 a 64;Hombre;0;Adulto Mayor;;
antonio narino;2017;65 a 69;Hombre;0;Adulto Mayor;;
antonio narino;2017;70 a 74;Hombre;0;Adulto Mayor;;
antonio narino;2017;75 a 79;Hombre;0;Adulto Mayor;;
antonio narino;2017;80 y más;Hombre;1;Adulto Mayor;;
antonio narino;2017;Todos los grupos;Hombre;2;;53702.0;3.7242560798480504
antonio narino;2017;05 a 09;Mujer;0;Niño;;
antonio narino;2017;10 a 14;Mujer;0;Niño;;
antonio narino;2017;15 a 17;Mujer;0;Joven;;
antonio narino;2017;18 a 19;Mujer;0;Joven;;
antonio narino;2017;20 a 24;Mujer;0;Joven;;
antonio narino;2017;25 a 29;Mujer;1;Adulto;;
antonio narino;2017;30 a 34;Mujer;0;Adulto;;
antonio narino;2017;35 a 39;Mujer;0;Adulto;;
antonio narino;2017;40 a 44;Mujer;0;Adulto;;
antonio narino;2017;45 a 49;Mujer;0;Adulto;;
antonio narino;2017;50 a 54;Mujer;1;Adulto;;
antonio narino;2017;55 a 59;Mujer;0;Adulto;;
antonio narino;2017;60 a 64;Mujer;0;Adulto Mayor;;
antonio narino;2017;65 a 69;Mujer;0;Adulto Mayor;;
antonio narino;2017;70 a 74;Mujer;0;Adulto Mayor;;
antonio narino;2017;75 a 79;Mujer;0;Adulto Mayor;;
antonio narino;2017;80 y más;Mujer;0;Adulto Mayor;;
antonio narino;2017;Todos los grupos;Mujer;2;;55552.0;3.6002304147465436
puente aranda;2017;05 a 09;Hombre;0;Niño;;
puente aranda;2017;10 a 14;Hombre;1;Niño;;
puente aranda;2017;15 a 17;Hombre;0;Joven;;
puente aranda;2017;18 a 19;Hombre;0;Joven;;
puente aranda;2017;20 a 24;Hombre;3;Joven;;
puente aranda;2017;25 a 29;Hombre;0;Adulto;;
puente aranda;2017;30 a 34;Hombre;2;Adulto;;
puente aranda;2017;35 a 39;Hombre;0;Adulto;;
puente aranda;2017;40 a 44;Hombre;1;Adulto;;
puente aranda;2017;45 a 49;Hombre;1;Adulto;;
puente aranda;2017;50 a 54;Hombre;3;Adulto;;
puente aranda;2017;55 a 59;Hombre;0;Adulto;;
puente aranda;2017;60 a 64;Hombre;0;Adulto Mayor;;
puente aranda;2017;65 a 69;Hombre;1;Adulto Mayor;;
puente aranda;2017;70 a 74;Hombre;0;Adulto Mayor;;
puente aranda;2017;75 a 79;Hombre;0;Adulto Mayor;;
puente aranda;2017;80 y más;Hombre;0;Adulto Mayor;;
puente aranda;2017;Todos los grupos;Hombre;12;;110484.0;10.86130118388183
puente aranda;2017;05 a 09;Mujer;0;Niño;;
puente aranda;2017;10 a 14;Mujer;0;Niño;;
puente aranda;2017;15 a 17;Mujer;0;Joven;;
puente aranda;2017;18 a 19;Mujer;0;Joven;;
puente aranda;2017;20 a 24;Mujer;0;Joven;;
puente aranda;2017;25 a 29;Mujer;1;Adulto;;
puente aranda;2017;30 a 34;Mujer;0;Adulto;;
puente aranda;2017;35 a 39;Mujer;0;Adulto;;
puente aranda;2017;40 a 44;Mujer;0;Adulto;;
puente aranda;2017;45 a 49;Mujer;1;Adulto;;
puente aranda;2017;50 a 54;Mujer;0;Adulto;;
puente aranda;2017;55 a 59;Mujer;0;Adulto;;
puente aranda;2017;60 a 64;Mujer;0;Adulto Mayor;;
puente aranda;2017;65 a 69;Mujer;0;Adulto Mayor;;
puente aranda;2017;70 a 74;Mujer;0;Adulto Mayor;;
puente aranda;2017;75 a 79;Mujer;0;Adulto Mayor;;
puente aranda;2017;80 y más;Mujer;0;Adulto Mayor;;
puente aranda;2017;Todos los grupos;Mujer;2;;111422.0;1.7949776525282262
la candelaria;2017;05 a 09;Hombre;0;Niño;;
la candelaria;2017;10 a 14;Hombre;0;Niño;;
la candelaria;2017;15 a 17;Hombre;0;Joven;;
la candelaria;2017;18 a 19;Hombre;0;Joven;;
la candelaria;2017;20 a 24;Hombre;1;Joven;;
la candelaria;2017;25 a 29;Hombre;0;Adulto;;
la candelaria;2017;30 a 34;Hombre;0;Adulto;;
la candelaria;2017;35 a 39;Hombre;0;Adulto;;
la candelaria;2017;40 a 44;Hombre;0;Adulto;;
la candelaria;2017;45 a 49;Hombre;0;Adulto;;
la candelaria;2017;50 a 54;Hombre;0;Adulto;;
la candelaria;2017;55 a 59;Hombre;0;Adulto;;
la candelaria;2017;60 a 64;Hombre;0;Adulto Mayor;;
la candelaria;2017;65 a 69;Hombre;0;Adulto Mayor;;
la candelaria;2017;70 a 74;Hombre;0;Adulto Mayor;;
la candelaria;2017;75 a 79;Hombre;0;Adulto Mayor;;
la candelaria;2017;80 y más;Hombre;1;Adulto Mayor;;
la candelaria;2017;Todos los grupos;Hombre;2;;12045.0;16.604400166044
la candelaria;2017;05 a 09;Mujer;0;Niño;;
la candelaria;2017;10 a 14;Mujer;0;Niño;;
la candelaria;2017;15 a 17;Mujer;0;Joven;;
la candelaria;2017;18 a 19;Mujer;0;Joven;;
la candelaria;2017;20 a 24;Mujer;0;Joven;;
la candelaria;2017;25 a 29;Mujer;0;Adulto;;
la candelaria;2017;30 a 34;Mujer;0;Adulto;;
la candelaria;2017;35 a 39;Mujer;0;Adulto;;
la candelaria;2017;40 a 44;Mujer;0;Adulto;;
la candelaria;2017;45 a 49;Mujer;0;Adulto;;
la candelaria;2017;50 a 54;Mujer;0;Adulto;;
la candelaria;2017;55 a 59;Mujer;0;Adulto;;
la candelaria;2017;60 a 64;Mujer;0;Adulto Mayor;;
la candelaria;2017;65 a 69;Mujer;0;Adulto Mayor;;
la candelaria;2017;70 a 74;Mujer;0;Adulto Mayor;;
la candelaria;2017;75 a 79;Mujer;0;Adulto Mayor;;
la candelaria;2017;80 y más;Mujer;0;Adulto Mayor;;
la candelaria;2017;Todos los grupos;Mujer;0;;10393.0;0.0
rafael uribe uribe;2017;05 a 09;Hombre;1;Niño;;
rafael uribe uribe;2017;10 a 14;Hombre;0;Niño;;
rafael uribe uribe;2017;15 a 17;Hombre;0;Joven;;
rafael uribe uribe;2017;18 a 19;Hombre;1;Joven;;
rafael uribe uribe;2017;20 a 24;Hombre;2;Joven;;
rafael uribe uribe;2017;25 a 29;Hombre;0;Adulto;;
rafael uribe uribe;2017;30 a 34;Hombre;4;Adulto;;
rafael uribe uribe;2017;35 a 39;Hombre;1;Adulto;;
rafael uribe uribe;2017;40 a 44;Hombre;1;Adulto;;
rafael uribe uribe;2017;45 a 49;Hombre;0;Adulto;;
rafael uribe uribe;2017;50 a 54;Hombre;0;Adulto;;
rafael uribe uribe;2017;55 a 59;Hombre;3;Adulto;;
rafael uribe uribe;2017;60 a 64;Hombre;1;Adulto Mayor;;
rafael uribe uribe;2017;65 a 69;Hombre;1;Adulto Mayor;;
rafael uribe uribe;2017;70 a 74;Hombre;0;Adulto Mayor;;
rafael uribe uribe;2017;75 a 79;Hombre;1;Adulto Mayor;;
rafael uribe uribe;2017;80 y más;Hombre;1;Adulto Mayor;;
rafael uribe uribe;2017;Todos los grupos;Hombre;17;;171622.0;9.905489972148093
rafael uribe uribe;2017;05 a 09;Mujer;0;Niño;;
rafael uribe uribe;2017;10 a 14;Mujer;0;Niño;;
rafael uribe uribe;2017;15 a 17;Mujer;0;Joven;;
rafael uribe uribe;2017;18 a 19;Mujer;0;Joven;;
rafael uribe uribe;2017;20 a 24;Mujer;0;Joven;;
rafael uribe uribe;2017;25 a 29;Mujer;0;Adulto;;
rafael uribe uribe;2017;30 a 34;Mujer;0;Adulto;;
rafael uribe uribe;2017;35 a 39;Mujer;0;Adulto;;
rafael uribe uribe;2017;40 a 44;Mujer;0;Adulto;;
rafael uribe uribe;2017;45 a 49;Mujer;0;Adulto;;
rafael uribe uribe;2017;50 a 54;Mujer;0;Adulto;;
rafael uribe uribe;2017;55 a 59;Mujer;0;Adulto;;
rafael uribe uribe;2017;60 a 64;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2017;65 a 69;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2017;70 a 74;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2017;75 a 79;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2017;80 y más;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2017;Todos los grupos;Mujer;0;;179322.0;0.0
ciudad bolivar;2017;05 a 09;Hombre;0;Niño;;
ciudad bolivar;2017;10 a 14;Hombre;1;Niño;;
ciudad bolivar;2017;15 a 17;Hombre;0;Joven;;
ciudad bolivar;2017;18 a 19;Hombre;3;Joven;;
ciudad bolivar;2017;20 a 24;Hombre;1;Joven;;
ciudad bolivar;2017;25 a 29;Hombre;5;Adulto;;
ciudad bolivar;2017;30 a 34;Hombre;3;Adulto;;
ciudad bolivar;2017;35 a 39;Hombre;1;Adulto;;
ciudad bolivar;2017;40 a 44;Hombre;3;Adulto;;
ciudad bolivar;2017;45 a 49;Hombre;2;Adulto;;
ciudad bolivar;2017;50 a 54;Hombre;1;Adulto;;
ciudad bolivar;2017;55 a 59;Hombre;1;Adulto;;
ciudad bolivar;2017;60 a 64;Hombre;5;Adulto Mayor;;
ciudad bolivar;2017;65 a 69;Hombre;0;Adulto Mayor;;
ciudad bolivar;2017;70 a 74;Hombre;0;Adulto Mayor;;
ciudad bolivar;2017;75 a 79;Hombre;0;Adulto Mayor;;
ciudad bolivar;2017;80 y más;Hombre;0;Adulto Mayor;;
ciudad bolivar;2017;Todos los grupos;Hombre;26;;358148.0;7.259568669935334
ciudad bolivar;2017;05 a 09;Mujer;0;Niño;;
ciudad bolivar;2017;10 a 14;Mujer;3;Niño;;
ciudad bolivar;2017;15 a 17;Mujer;2;Joven;;
ciudad bolivar;2017;18 a 19;Mujer;3;Joven;;
ciudad bolivar;2017;20 a 24;Mujer;1;Joven;;
ciudad bolivar;2017;25 a 29;Mujer;1;Adulto;;
ciudad bolivar;2017;30 a 34;Mujer;1;Adulto;;
ciudad bolivar;2017;35 a 39;Mujer;0;Adulto;;
ciudad bolivar;2017;40 a 44;Mujer;0;Adulto;;
ciudad bolivar;2017;45 a 49;Mujer;1;Adulto;;
ciudad bolivar;2017;50 a 54;Mujer;0;Adulto;;
ciudad bolivar;2017;55 a 59;Mujer;1;Adulto;;
ciudad bolivar;2017;60 a 64;Mujer;0;Adulto Mayor;;
ciudad bolivar;2017;65 a 69;Mujer;1;Adulto Mayor;;
ciudad bolivar;2017;70 a 74;Mujer;0;Adulto Mayor;;
ciudad bolivar;2017;75 a 79;Mujer;0;Adulto Mayor;;
ciudad bolivar;2017;80 y más;Mujer;0;Adulto Mayor;;
ciudad bolivar;2017;Todos los grupos;Mujer;14;;375711.0;3.7262683285823415
sumapaz;2017;05 a 09;Hombre;0;Niño;;
sumapaz;2017;10 a 14;Hombre;0;Niño;;
sumapaz;2017;15 a 17;Hombre;0;Joven;;
sumapaz;2017;18 a 19;Hombre;0;Joven;;
sumapaz;2017;20 a 24;Hombre;0;Joven;;
sumapaz;2017;25 a 29;Hombre;0;Adulto;;
sumapaz;2017;30 a 34;Hombre;0;Adulto;;
sumapaz;2017;35 a 39;Hombre;0;Adulto;;
sumapaz;2017;40 a 44;Hombre;0;Adulto;;
sumapaz;2017;45 a 49;Hombre;0;Adulto;;
sumapaz;2017;50 a 54;Hombre;0;Adulto;;
sumapaz;2017;55 a 59;Hombre;0;Adulto;;
sumapaz;2017;60 a 64;Hombre;0;Adulto Mayor;;
sumapaz;2017;65 a 69;Hombre;0;Adulto Mayor;;
sumapaz;2017;70 a 74;Hombre;0;Adulto Mayor;;
sumapaz;2017;75 a 79;Hombre;0;Adulto Mayor;;
sumapaz;2017;80 y más;Hombre;0;Adulto Mayor;;
sumapaz;2017;Todos los grupos;Hombre;0;;3827.0;0.0
sumapaz;2017;05 a 09;Mujer;0;Niño;;
sumapaz;2017;10 a 14;Mujer;0;Niño;;
sumapaz;2017;15 a 17;Mujer;0;Joven;;
sumapaz;2017;18 a 19;Mujer;0;Joven;;
sumapaz;2017;20 a 24;Mujer;0;Joven;;
sumapaz;2017;25 a 29;Mujer;0;Adulto;;
sumapaz;2017;30 a 34;Mujer;0;Adulto;;
sumapaz;2017;35 a 39;Mujer;0;Adulto;;
sumapaz;2017;40 a 44;Mujer;0;Adulto;;
sumapaz;2017;45 a 49;Mujer;0;Adulto;;
sumapaz;2017;50 a 54;Mujer;0;Adulto;;
sumapaz;2017;55 a 59;Mujer;0;Adulto;;
sumapaz;2017;60 a 64;Mujer;0;Adulto Mayor;;
sumapaz;2017;65 a 69;Mujer;0;Adulto Mayor;;
sumapaz;2017;70 a 74;Mujer;0;Adulto Mayor;;
sumapaz;2017;75 a 79;Mujer;0;Adulto Mayor;;
sumapaz;2017;80 y más;Mujer;0;Adulto Mayor;;
sumapaz;2017;Todos los grupos;Mujer;0;;3630.0;0.0
distrito;2017;05 a 09;Hombre;1;Niño;;
distrito;2017;10 a 14;Hombre;11;Niño;;
distrito;2017;15 a 17;Hombre;10;Joven;;
distrito;2017;18 a 19;Hombre;17;Joven;;
distrito;2017;20 a 24;Hombre;36;Joven;;
distrito;2017;25 a 29;Hombre;24;Adulto;;
distrito;2017;30 a 34;Hombre;26;Adulto;;
distrito;2017;35 a 39;Hombre;26;Adulto;;
distrito;2017;40 a 44;Hombre;20;Adulto;;
distrito;2017;45 a 49;Hombre;14;Adulto;;
distrito;2017;50 a 54;Hombre;12;Adulto;;
distrito;2017;55 a 59;Hombre;18;Adulto;;
distrito;2017;60 a 64;Hombre;14;Adulto Mayor;;
distrito;2017;65 a 69;Hombre;4;Adulto Mayor;;
distrito;2017;70 a 74;Hombre;5;Adulto Mayor;;
distrito;2017;75 a 79;Hombre;5;Adulto Mayor;;
distrito;2017;80 y más;Hombre;11;Adulto Mayor;;
distrito;2017;Todos los grupos;Hombre;254;;3912913.0;6.491327560822333
distrito;2017;05 a 09;Mujer;0;Niño;;
distrito;2017;10 a 14;Mujer;8;Niño;;
distrito;2017;15 a 17;Mujer;8;Joven;;
distrito;2017;18 a 19;Mujer;10;Joven;;
distrito;2017;20 a 24;Mujer;13;Joven;;
distrito;2017;25 a 29;Mujer;15;Adulto;;
distrito;2017;30 a 34;Mujer;9;Adulto;;
distrito;2017;35 a 39;Mujer;7;Adulto;;
distrito;2017;40 a 44;Mujer;0;Adulto;;
distrito;2017;45 a 49;Mujer;6;Adulto;;
distrito;2017;50 a 54;Mujer;6;Adulto;;
distrito;2017;55 a 59;Mujer;4;Adulto;;
distrito;2017;60 a 64;Mujer;1;Adulto Mayor;;
distrito;2017;65 a 69;Mujer;3;Adulto Mayor;;
distrito;2017;70 a 74;Mujer;0;Adulto Mayor;;
distrito;2017;75 a 79;Mujer;2;Adulto Mayor;;
distrito;2017;80 y más;Mujer;1;Adulto Mayor;;
distrito;2017;Todos los grupos;Mujer;93;;4167821.0;2.2313818179811467
usaquen;2018;05 a 09;Hombre;0;Niño;;
usaquen;2018;10 a 14;Hombre;0;Niño;;
usaquen;2018;15 a 17;Hombre;0;Joven;;
usaquen;2018;18 a 19;Hombre;1;Joven;;
usaquen;2018;20 a 24;Hombre;2;Joven;;
usaquen;2018;25 a 29;Hombre;7;Adulto;;
usaquen;2018;30 a 34;Hombre;1;Adulto;;
usaquen;2018;35 a 39;Hombre;2;Adulto;;
usaquen;2018;40 a 44;Hombre;0;Adulto;;
usaquen;2018;45 a 49;Hombre;3;Adulto;;
usaquen;2018;50 a 54;Hombre;1;Adulto;;
usaquen;2018;55 a 59;Hombre;1;Adulto;;
usaquen;2018;60 a 64;Hombre;0;Adulto Mayor;;
usaquen;2018;65 a 69;Hombre;0;Adulto Mayor;;
usaquen;2018;70 a 74;Hombre;2;Adulto Mayor;;
usaquen;2018;75 a 79;Hombre;2;Adulto Mayor;;
usaquen;2018;80 y más;Hombre;0;Adulto Mayor;;
usaquen;2018;Todos los grupos;Hombre;22;;220965.0;9.956327925237028
usaquen;2018;05 a 09;Mujer;0;Niño;;
usaquen;2018;10 a 14;Mujer;0;Niño;;
usaquen;2018;15 a 17;Mujer;0;Joven;;
usaquen;2018;18 a 19;Mujer;1;Joven;;
usaquen;2018;20 a 24;Mujer;0;Joven;;
usaquen;2018;25 a 29;Mujer;2;Adulto;;
usaquen;2018;30 a 34;Mujer;0;Adulto;;
usaquen;2018;35 a 39;Mujer;2;Adulto;;
usaquen;2018;40 a 44;Mujer;0;Adulto;;
usaquen;2018;45 a 49;Mujer;1;Adulto;;
usaquen;2018;50 a 54;Mujer;0;Adulto;;
usaquen;2018;55 a 59;Mujer;0;Adulto;;
usaquen;2018;60 a 64;Mujer;0;Adulto Mayor;;
usaquen;2018;65 a 69;Mujer;0;Adulto Mayor;;
usaquen;2018;70 a 74;Mujer;0;Adulto Mayor;;
usaquen;2018;75 a 79;Mujer;0;Adulto Mayor;;
usaquen;2018;80 y más;Mujer;0;Adulto Mayor;;
usaquen;2018;Todos los grupos;Mujer;6;;254310.0;2.3593252329833665
chapinero;2018;05 a 09;Hombre;0;Niño;;
chapinero;2018;10 a 14;Hombre;0;Niño;;
chapinero;2018;15 a 17;Hombre;0;Joven;;
chapinero;2018;18 a 19;Hombre;0;Joven;;
chapinero;2018;20 a 24;Hombre;2;Joven;;
chapinero;2018;25 a 29;Hombre;7;Adulto;;
chapinero;2018;30 a 34;Hombre;1;Adulto;;
chapinero;2018;35 a 39;Hombre;1;Adulto;;
chapinero;2018;40 a 44;Hombre;0;Adulto;;
chapinero;2018;45 a 49;Hombre;2;Adulto;;
chapinero;2018;50 a 54;Hombre;1;Adulto;;
chapinero;2018;55 a 59;Hombre;0;Adulto;;
chapinero;2018;60 a 64;Hombre;1;Adulto Mayor;;
chapinero;2018;65 a 69;Hombre;0;Adulto Mayor;;
chapinero;2018;70 a 74;Hombre;2;Adulto Mayor;;
chapinero;2018;75 a 79;Hombre;0;Adulto Mayor;;
chapinero;2018;80 y más;Hombre;0;Adulto Mayor;;
